ID	URL	Title	Author	Year	Language	License
4745	http://ota.ox.ac.uk/text/4745.txt	The lives of John Trueman, Richard Atkins, &amp;c	Gilpin, William, 1724-1804.	1793.	English	CC BY-SA
4314	http://ota.ox.ac.uk/text/4314.txt	The advantages of peace and commerce: with some remarks on the East-India trade.	Defoe, Daniel, 1661?-1731.	1729.	English	CC BY-SA
5139	http://ota.ox.ac.uk/text/5139.txt	The upholsterer: or what news? A farce, in two acts. As it is performed at the Theatre Royal, in Drury-Lane. By the author of The apprentice.	Murphy, Arthur, 1727-1805.	1758.	English	CC BY-SA
4652	http://ota.ox.ac.uk/text/4652.txt	Miscellaneous works: of Edward Gibbon, Esquire. With memoirs of his life and writings, composed by himself: illustrated from his letters, with occasional notes and narrative, by John Lord Sheffield. In two volumes. ... [pt.1]	Gibbon, Edward, 1737-1794.	1796.	English	CC BY-SA
3354	http://ota.ox.ac.uk/text/3354.txt	Mr. Whiston's Letter of thanks to the Right Reverend the Lord Bishop of London: for his late letter to his clergy against the use of new forms of doxology, &amp;c.	Whiston, William, 1667-1752.	1719.	English	CC BY-SA
4269	http://ota.ox.ac.uk/text/4269.txt	Tony Lumpkin in town: a farce. As performed at the Theatre-Royal in the Hay-Market. By J. Keeffe, ...	O'Keeffe, John, 1747-1833.	1780.	English	CC BY-SA
4873	http://ota.ox.ac.uk/text/4873.txt	Elegies by Mr. Delap	Delap, J. (John), 1725-1812.	1760.	English	CC BY-SA
4603	http://ota.ox.ac.uk/text/4603.txt	Editha. A tragedy: By Hugh Downman, M.D.	Downman, Hugh, 1740-1809.	1784.	English	CC BY-SA
4540	http://ota.ox.ac.uk/text/4540.txt	The harlot's progress; or, the ridotto al'fresco: a grotesque pantomime entertainment. As it is perform'd by his Majesty's Company of comedians at the Theatre-Royal in Drury-Lane. Compos'd by Mr. Theophilus Cibber, ... The songs made (to old ballad tunes) by a friend.	Cibber, Theophilus, 1703-1758.	1733.	English	CC BY-SA
4859	http://ota.ox.ac.uk/text/4859.txt	An essay on musical expression: By Charles Avison, ... With alterations and large additions. To which is added, a letter to the author, concerning the music of the ancients, ... Likewise, Mr. Avison's Reply to the author of Remarks on the Essay on musical expression. In a letter from Mr. Avison, to his friend in London.	Avison, Charles, 1710-1770.	1775.	English	CC BY-SA
4556	http://ota.ox.ac.uk/text/4556.txt	The shortest-way with the dissenters: or proposals for the establishment of the church.	Defoe, Daniel, 1661?-1731.	1702.	English	CC BY-SA
3262	http://ota.ox.ac.uk/text/3262.txt	The Years Between	Kipling, Rudyard, 1865-1936	1919	English	CC BY-SA
4063	http://ota.ox.ac.uk/text/4063.txt	The Liverpool prize: a farce: in two acts. As it is performed at the Theatre-Royal, in Covent-Garden, with universal applause. Written by F. Pilon.	Pilon, Frederick, 1750-1788.	1779.	English	CC BY-SA
5622	http://ota.ox.ac.uk/text/5622.txt	The fool of quality: or, the history of Henry Earl of Moreland. In four volumes. By Mr. Brooke. [pt.2]	Brooke, Henry, 1703?-1783.	1765-70.	English	CC BY-SA
4015	http://ota.ox.ac.uk/text/4015.txt	A letter from Edmund Burke: Esq; one of the representatives in Parliament for the city of Bristol, to John Farr and John Harris, Esqrs. sheriffs of that city, on the affairs of America.	Burke, Edmund, 1729-1797.	1777.	English	CC BY-SA
4311	http://ota.ox.ac.uk/text/4311.txt	The way to get married: a comedy, in five acts, as performed at the Theatre-Royal, Covent-Garden. By Thomas Morton, ...	Morton, Thomas, 1764-1838.	1796.	English	CC BY-SA
3602	http://ota.ox.ac.uk/text/3602.txt	The history of Tom Jones: a foundling. In three volumes. ... By Henry Fielding, Esq;. [pt.3]	Fielding, Henry, 1707-1754.	1749.	English	CC BY-SA
4486	http://ota.ox.ac.uk/text/4486.txt	The desert island: a dramatic poem, in three acts. As it is acted at the Theatre-Royal in Drury-Lane.	Murphy, Arthur, 1727-1805.	1760.	English	CC BY-SA
5551	http://ota.ox.ac.uk/text/5551.txt	An account of the contribution for making Mrs. Stephens's medicines public; with some reasons for it, and answers to the most remarkable objections made against it	Hartley, David, 1705-1757.	1738]	English	CC BY-SA
3138	http://ota.ox.ac.uk/text/3138.txt	The prelude: an autobiographical poem	Wordsworth, William, 1770-1850	1805	English	CC BY-SA
4496	http://ota.ox.ac.uk/text/4496.txt	A sermon preached in the chapel of the Asylum for Female Orphans: at the anniversary meeting of the guardians, on Monday the sixteenth of May, 1768. ... By the Revd. Thomas Francklin, ...	Francklin, Thomas, 1721-1784.	1768.	English	CC BY-SA
4732	http://ota.ox.ac.uk/text/4732.txt	The children's friend: Translated from the French of M. Berquin; complete in four volumes. Ornamented with frontispieces. [pt.2]	Berquin, M. (Arnaud), 1747-1791.	1788.	English	CC BY-SA
3745	http://ota.ox.ac.uk/text/3745.txt	Liberty-Hall: or, a test of good fellowship. A comic opera, in two acts. As it is performed with the greatest applause at the Theatre-Royal in Drury-Lane.	Dibdin, Charles, 1745-1814.	1785.	English	CC BY-SA
3840	http://ota.ox.ac.uk/text/3840.txt	Animadversions on a late pamphlet, intituled, The new Arian reprov'd	Whiston, William, 1667-1752.	1711]	English	CC BY-SA
4586	http://ota.ox.ac.uk/text/4586.txt	The deserter: a poem	Jerningham, Mr. (Edward), 1737?-1812.	1770.	English	CC BY-SA
3486	http://ota.ox.ac.uk/text/3486.txt	The songs, recitatives, airs, duets, trios, and chorusses, introduced in the pantomime entertainment, of The enchanted castle, as performed at the Theatre-Royal, Covent-Garden. The words by Miles Peter Andrews, Esq; and the music by Mr. Shields	Andrews, Miles Peter, d. 1814.	1786.	English	CC BY-SA
5576	http://ota.ox.ac.uk/text/5576.txt	Some reflections upon the modern practisers of physick, in relation to the small pox. ... By Walter Lynn	Lynn, Walter, 1677-1763.	1715.	English	CC BY-SA
5285	http://ota.ox.ac.uk/text/5285.txt	The speech of Edmund Burke, Esq; on moving his resolutions for conciliation with the colonies, March 22, 1775	Burke, Edmund, 1729-1797.	1775.	English	CC BY-SA
3487	http://ota.ox.ac.uk/text/3487.txt	Some thoughts upon the subject of commerce with France: By the author of the Review.	Defoe, Daniel, 1661?-1731.	1713.	English	CC BY-SA
5364	http://ota.ox.ac.uk/text/5364.txt	The poetical calendar: Containing a collection of scarce and valuable pieces of poetry: ... by the most eminent hands. Intended as a supplement to Mr. Dodsley's collection. Written and selected by Francis Fawkes, M. A. and William Woty. In twelve volumes. [pt.6]	Fawkes, Francis, 1720-1777.; Woty, William, 1731?-1791.	1763-64.	English	CC BY-SA
4335	http://ota.ox.ac.uk/text/4335.txt	Some considerations on the reasonableness and necessity of encreasing and encouraging the seamen. Founded on the gracious expressions, in their favour, contained in His Majesty's speech from the throne.	Defoe, Daniel, 1661?-1731.	1728.	English	CC BY-SA
3385	http://ota.ox.ac.uk/text/3385.txt	The divine model: or, Christian's exemplar. To which is added, The dram-shop.	More, Hannah, 1745-1833.	[1790?]	English	CC BY-SA
4116	http://ota.ox.ac.uk/text/4116.txt	A peep behind the curtain: or, the new rehearsal. As it is now performed at the Theatre Royal in Drury-Lane.	Garrick, David, 1717-1779.	1767.	English	CC BY-SA
5670	http://ota.ox.ac.uk/text/5670.txt	The various kinds of the heart or rather stomach-pain: considered by Peter von Sarn, ...	Sarn, Peter van, d. 1766.	[1760?]	English	CC BY-SA
4258	http://ota.ox.ac.uk/text/4258.txt	A satirical dialogue between a sea captain and his friend in town: humbly address'd to the gentlemen who deform'd the play of Othello, on th--rs--y, M---- the 7th, 1750, at the Th-tre R-y-l, in Dr-y L-ne: to which is added, a prologue and epilogue, much more suitable to the occasion than their own	Kenrick, W. (William), 1725?-1779.	[1751]	English	CC BY-SA
3536	http://ota.ox.ac.uk/text/3536.txt	The farther adventures of Robinson Crusoe: being the second and last part of his life, and of the strange surprizing accounts of his travels round three parts of the globe. Written by himself. To which is added a map ...	Defoe, Daniel, 1661?-1731.	1719.	English	CC BY-SA
3593	http://ota.ox.ac.uk/text/3593.txt	Amelia: A new English opera, as it is perform'd at the New Theatre in the Hay-Market, after the Italian manner. Set to musick by Mr. John Frederick Lampe.	Carey, Henry, 1687?-1743.	1732.	English	CC BY-SA
4623	http://ota.ox.ac.uk/text/4623.txt	A view of the evidences of Christianity: In three parts. ... By William Paley, ... [pt.2]	Paley, William, 1743-1805.	1794.	English	CC BY-SA
4781	http://ota.ox.ac.uk/text/4781.txt	An essay upon prints: containing remarks upon the principles of picturesque beauty, the different kinds of prints, and the characters of the most noted masters; ...	Gilpin, William, 1724-1804.	1768.	English	CC BY-SA
5033	http://ota.ox.ac.uk/text/5033.txt	Letters containing a sketch of the scenes which passed in various Departments of France during the tyranny of Robespierre: and of the events which took place in Paris on the 28th of July 1794. By Helen Maria Williams. Vol.III.	Williams, Helen Maria, 1762-1827.	1795.	English	CC BY-SA
3723	http://ota.ox.ac.uk/text/3723.txt	The genuine trial of Thomas Paine: for a libel contained in the second part of Rights of man; at Guildhall, London, Dec. 18, 1792, before Lord Kenyon and a special jury: ... Taken in short-hand by E. Hodgson.	Paine, Thomas, 1737-1809.	1792.	English	CC BY-SA
5015	http://ota.ox.ac.uk/text/5015.txt	A series of genuine letters between Henry and Frances: ... [pt.2]	Griffith, Richard, d. 1788.	1757.	English	CC BY-SA
5506	http://ota.ox.ac.uk/text/5506.txt	Four dissertations, on the reciprocal advantages of a perpetual union between Great-Britain and her American colonies: Written for Mr. Sargent's prize-medal. To which (by desire) is prefixed, an eulogium, spoken on the delivery of the medal at the public commencement in the College of Philadelphia, May 20th, 1766.	Hopkinson, Francis, 1737-1791.; Reed, Joseph, 1741-1785.; Watts, Stephen, 1741-1788.; Morgan, John, 1735-1789.; Smith, William, 1727-1803.; College, Academy, and Charitable Schools of Philadelphia.	M,DCC,LXVI. [1766]	English	CC BY-SA
3259	http://ota.ox.ac.uk/text/3259.txt	The poems of John Keats	Keats, John, 1795-1821	1821	English	CC BY-SA
3380	http://ota.ox.ac.uk/text/3380.txt	An enquiry into the disposal of the equivalent	Defoe, Daniel, 1661?-1731.	1706]	English	CC BY-SA
3142	http://ota.ox.ac.uk/text/3142.txt	Fajron sentas mi interne	Matthias, Ulrich	1990	English	CC BY-SA
4291	http://ota.ox.ac.uk/text/4291.txt	Advice: a satire	Smollett, Tobias George, 1721-1771.	MDCCXVI [1746]	English	CC BY-SA
4985	http://ota.ox.ac.uk/text/4985.txt	A collection of poems in four volumes. By several hands: [pt.2]	Pearch, G.	1770.	English	CC BY-SA
5214	http://ota.ox.ac.uk/text/5214.txt	The law of liberty: or, royal law, by which all mankind will certainly be judged! ... By Granville Sharp.	Sharp, Granville, 1735-1813.	1776.	English	CC BY-SA
5621	http://ota.ox.ac.uk/text/5621.txt	The fool of quality: or, the history of Henry Earl of Moreland. In four volumes. By Mr. Brooke. [pt.1]	Brooke, Henry, 1703?-1783.	1765-70.	English	CC BY-SA
4186	http://ota.ox.ac.uk/text/4186.txt	Strictures on the modern system of female education: ... By Hannah More. In two volumes. ... [pt.2]	More, Hannah, 1745-1833.	1799.	English	CC BY-SA
3873	http://ota.ox.ac.uk/text/3873.txt	A wife well manag'd: A farce.	Centlivre, Susanna, 1667?-1723.	1715.	English	CC BY-SA
5294	http://ota.ox.ac.uk/text/5294.txt	The judgment of Paris: a masque. Written by Mr. Congreve. Set severally to musick, by Mr. John Eccles, Mr. Finger, Mr. Purcel, and Mr. Weldon.	Congreve, William, 1670-1729.	1701.	English	CC BY-SA
4646	http://ota.ox.ac.uk/text/4646.txt	The history of the life of Thomas Ellwood: Or, an account of his birth, education, &amp;c. with divers observations on his life and manners when a youth: ... Also several other remarkable passages and occurrences. Written by his own hand. To which is added, a supplement by J. W.	Ellwood, Thomas, 1639-1713.	1714.	English	CC BY-SA
4600	http://ota.ox.ac.uk/text/4600.txt	The Rosciad: By C. Churchill.	Churchill, Charles, 1731-1764.	1761.	English	CC BY-SA
4401	http://ota.ox.ac.uk/text/4401.txt	An essay on the usefulness of mathematical learning: in a letter from a gentleman in the city to his friend in Oxford.	Arbuthnot, John, 1667-1735.	1701.	English	CC BY-SA
3838	http://ota.ox.ac.uk/text/3838.txt	Amana. A dramatic poem. By a lady	Griffith, Mrs. (Elizabeth), 1720?-1793.	1764.	English	CC BY-SA
3814	http://ota.ox.ac.uk/text/3814.txt	The camp: a musical entertainment, as performed at the Theatre Royal, Drury Lane. By R. B. Sheridan, Esq.	Sheridan, Richard Brinsley, 1751-1816.	1795.	English	CC BY-SA
5667	http://ota.ox.ac.uk/text/5667.txt	The poor man's medicine chest: or, Thompson's box of antibilious alterative [sic] pills. With a few brief remarks on the stomach; ... By John-Weeks Thompson, ...	Thompson, John-Weeks.	1791.	English	CC BY-SA
3108	http://ota.ox.ac.uk/text/3108.txt	The old nurse's story	Gaskell, Elizabeth Cleghorn, 1810-1865	1852	English	CC BY-SA
5437	http://ota.ox.ac.uk/text/5437.txt	Observations on the resolutions of the clergy: who assembled at Chester, Feb. 15th. 1790, for the purpose of supporting the Corporation and Test Acts.	Pope, Alexander, 1763-1835.	1790]	English	CC BY-SA
5712	http://ota.ox.ac.uk/text/5712.txt	Much adoe about Nothing.	Shakespeare, William, 1564-1616	1623	English	CC BY-SA
3626	http://ota.ox.ac.uk/text/3626.txt	Political observations on the Test Act	Brand, John, d. 1808.	1790.	English	CC BY-SA
4134	http://ota.ox.ac.uk/text/4134.txt	Barataria: or, Sancho turn'd governor, a farce, in two acts. As it is performed at the Theatre-Royal, Covent-Garden. By Frederick Pilon.	Pilon, Frederick, 1750-1788.	1785.	English	CC BY-SA
3307	http://ota.ox.ac.uk/text/3307.txt	The basset-table: A comedy. As it is acted at the Theatre-Royal in Drury-Lane, by Her Majesty's servants. By the author of The gamester.	Centlivre, Susanna, 1667?-1723.	1706 [1705]	English	CC BY-SA
3959	http://ota.ox.ac.uk/text/3959.txt	A cure for the heart-ache: a comedy, in five acts, as performed at the Theatre-Royal, Covent-Garden by Thomas Morton, ...	Morton, Thomas, 1764-1838.	1797.	English	CC BY-SA
5030	http://ota.ox.ac.uk/text/5030.txt	An essay on circulation and credit: in four parts; and a letter on the jealousy of commerce. From the French of Monsieur de Pinto. Translated, with annotations, by the Rev. S. Baggs, M.A.	Pinto, Isaac de, 1715-1787.	1774.	English	CC BY-SA
5672	http://ota.ox.ac.uk/text/5672.txt	Directions for the medicine chest	(unknown)	1795.	English	CC BY-SA
3634	http://ota.ox.ac.uk/text/3634.txt	Political discourses: By David Hume Esq.	Hume, David, 1711-1776.	1752.	English	CC BY-SA
4000	http://ota.ox.ac.uk/text/4000.txt	Humanity, or the rights of nature, a poem; in two books. By the author of Sympathy	Pratt, Mr. (Samuel Jackson), 1749-1814.	1788.	English	CC BY-SA
4375	http://ota.ox.ac.uk/text/4375.txt	The Iliad: of Homer. Translated by Mr. Pope. [pt.2]	Homer.	1715-20.	English	CC BY-SA
4282	http://ota.ox.ac.uk/text/4282.txt	Albina, Countess Raimond: a tragedy, by Mrs. Cowley: as it is performed at the Theatre-Royal in the Hay-Market.	Cowley, Mrs. (Hannah), 1743-1809.	1779.	English	CC BY-SA
4813	http://ota.ox.ac.uk/text/4813.txt	The Athenaid: a poem, by the author of Leonidas. [pt.2]	Glover, Richard, 1712-1785.	1787.	English	CC BY-SA
4251	http://ota.ox.ac.uk/text/4251.txt	Zimri. An oratorio: Written by Dr. Hawkesworth.	Hawkesworth, John, 1715?-1773.	1780?]	English	CC BY-SA
3945	http://ota.ox.ac.uk/text/3945.txt	An estimate of the religion of the fashionable world: By one of the laity.	More, Hannah, 1745-1833.	1791.	English	CC BY-SA
3375	http://ota.ox.ac.uk/text/3375.txt	The fast, a poem: translated from the prophet Isaiah. By the Rev. James Murray.	Murray, James, 1732-1782.	1797?]	English	CC BY-SA
